system	repo_root	relative_path	material_family	bytes	sha256	git_head	git_state	authority_class	reuse_scope	modern_finance_contamination	source_rights_status	v3_overlap	notes
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/genre_profiles/modern_finance.md	craft	2108	4822436d7145a078b1608cb64379dc92fb5f14b6e6aff1112117a603aea6d5ce	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	yes	unclear	sha256:craft/genre_profiles/modern_finance.md; relative_path:craft/genre_profiles/modern_finance.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	craft/protagonist_doctrine.md	craft	20316	592a95a43b47c3beb29c28d210b7a9a6e5b315bd9d65eea36a5f6ffc6a345a69	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	unclear	sha256:craft/protagonist_doctrine.md; relative_path:craft/protagonist_doctrine.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/.gitkeep	esm	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:block/.gitkeep,comparisons/.gitkeep,esm/.gitkeep,source_maps/.gitkeep; relative_path:esm/.gitkeep	repository placeholder
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/README.md	esm	1082	9fb29770359b284444bb1f866f109797fa6c4c4fecf04bb058b0cb447f3c6b5e	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:esm/README.md; relative_path:esm/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/esm_bank.md	esm	43422	0b3bedfcfdef160a6820245b02ca14fd56d8c908a8fc8a2e73bcebf3cb81dd6f	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:esm/esm_bank.md; relative_path:esm/esm_bank.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/kdh/geumsujeo_saenghwal.md	esm	11539	f60fb37ea1291c58376a84b3b2c8a1eb6cd9dc2ebb79c45e72997d057f5cbc17	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/kdh/geumsujeo_saenghwal.md; relative_path:esm/evidence/kdh/geumsujeo_saenghwal.md; name:_synthesis/kdh/geumsujeo_saenghwal.md,block/evidence/kdh/geumsujeo_saenghwal.md,character/evidence/kdh/geumsujeo_saenghwal.md,pitch/extracted/geumsujeo_saenghwal.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/kdh/geumsujeo_tuja.md	esm	9843	7cead77e0db47f8244ff2bc755b24c7954b478e4ae562cc9308afea0e5f10acd	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/kdh/geumsujeo_tuja.md; relative_path:esm/evidence/kdh/geumsujeo_tuja.md; name:_synthesis/kdh/geumsujeo_tuja.md,block/evidence/kdh/geumsujeo_tuja.md,character/evidence/kdh/geumsujeo_tuja.md,pitch/extracted/geumsujeo_tuja.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/kdh/seonggongsidae.md	esm	6102	855eadcb23013dd97a1a7d54d9b0bbfd7ce3baaf3ac3a3c5d1861ac446a5ee4e	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/kdh/seonggongsidae.md; relative_path:esm/evidence/kdh/seonggongsidae.md; name:_synthesis/kdh/seonggongsidae.md,block/evidence/kdh/seonggongsidae.md,character/evidence/kdh/seonggongsidae.md,pitch/extracted/seonggongsidae.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/doksik_ep01-05.md	esm	3746	f703358985d2976c5f77e4b81c7e4124b14f7e4436d05aa3196e4793e34fa1cf	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/doksik_ep01-05.md; relative_path:esm/evidence/seooh/doksik_ep01-05.md; name:_synthesis/seooh/doksik_ep01-05.md,block/evidence/seooh/doksik_ep01-05.md,character/evidence/seooh/doksik_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/doksik_ep08-14.md	esm	3868	18fb0b673be2ea9886a123e24e37f93050b78946f97b2bf10f5219b61b050759	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/doksik_ep08-14.md; relative_path:esm/evidence/seooh/doksik_ep08-14.md; name:_synthesis/seooh/doksik_ep08-14.md,block/evidence/seooh/doksik_ep08-14.md,character/evidence/seooh/doksik_ep08-14.md,qrp/seooh/_campaign/slices/doksik_ep08-14.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/doksik_ep15-21.md	esm	5314	df81b54ce1c9c4bbbc4add4a1ac21a95f302b7ffbb588c309651cb6e05271536	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/doksik_ep15-21.md; relative_path:esm/evidence/seooh/doksik_ep15-21.md; name:_synthesis/seooh/doksik_ep15-21.md,block/evidence/seooh/doksik_ep15-21.md,character/evidence/seooh/doksik_ep15-21.md,qrp/seooh/_campaign/slices/doksik_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/doksik_ep22-50.md	esm	4036	90375e6069cd84a2df29112ba79262a4811aff163aea8f84a4a73f5d26e0b193	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/doksik_ep22-50.md; relative_path:esm/evidence/seooh/doksik_ep22-50.md; name:_synthesis/seooh/doksik_ep22-50.md,block/evidence/seooh/doksik_ep22-50.md,character/evidence/seooh/doksik_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/doksik_ep78-86_imf_payoff.md	esm	4245	dbaa025fe1416a28b791bdbcbd567c4f1aedb97c01dd8eb4e42810398ba4e045	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/doksik_ep78-86_imf_payoff.md; relative_path:esm/evidence/seooh/doksik_ep78-86_imf_payoff.md; name:_synthesis/seooh/doksik_ep78-86_imf_payoff.md,block/evidence/seooh/doksik_ep78-86_imf_payoff.md,character/evidence/seooh/doksik_ep78-86_imf_payoff.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/mabeop_ep01-05.md	esm	4679	d504c4dee773164225d486a33ef30d34905b2bf149dde866861a0b6d07cd175c	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/seooh/mabeop_ep01-05.md; relative_path:esm/evidence/seooh/mabeop_ep01-05.md; name:_synthesis/seooh/mabeop_ep01-05.md,block/evidence/seooh/mabeop_ep01-05.md,character/evidence/seooh/mabeop_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/mabeop_ep06-14.md	esm	7132	565c3ef2f2674b086512ad835cb9c450f2b5eda90d8f2276f58f0641cfcb4df0	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/seooh/mabeop_ep06-14.md; relative_path:esm/evidence/seooh/mabeop_ep06-14.md; name:_synthesis/seooh/mabeop_ep06-14.md,block/evidence/seooh/mabeop_ep06-14.md,character/evidence/seooh/mabeop_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/mabeop_ep15-21.md	esm	7177	fc413a140b80fc3506229616fb6efcc6dd40a2b62a8e225b0e91996a9a7b8da7	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/seooh/mabeop_ep15-21.md; relative_path:esm/evidence/seooh/mabeop_ep15-21.md; name:_synthesis/seooh/mabeop_ep15-21.md,block/evidence/seooh/mabeop_ep15-21.md,character/evidence/seooh/mabeop_ep15-21.md,qrp/seooh/_campaign/slices/mabeop_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/mabeop_ep22-50.md	esm	8622	b70bf6849d83915db681df725e3864a2921ba5e1dd6682478d34d305f4c508bb	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/seooh/mabeop_ep22-50.md; relative_path:esm/evidence/seooh/mabeop_ep22-50.md; name:_synthesis/seooh/mabeop_ep22-50.md,block/evidence/seooh/mabeop_ep22-50.md,character/evidence/seooh/mabeop_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/yeonbong_ep01-05.md	esm	3246	b3cdcc798ef66a86ddf28aa099e7b4fb8c9e343ad52988e31f0278d442092a76	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/yeonbong_ep01-05.md; relative_path:esm/evidence/seooh/yeonbong_ep01-05.md; name:_synthesis/seooh/yeonbong_ep01-05.md,block/evidence/seooh/yeonbong_ep01-05.md,character/evidence/seooh/yeonbong_ep01-05.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/yeonbong_ep06-14.md	esm	6212	431e01ca95d330da95df6b54bf7809d1aedf6a60b72abd32e145d8162eb653a3	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/yeonbong_ep06-14.md; relative_path:esm/evidence/seooh/yeonbong_ep06-14.md; name:_synthesis/seooh/yeonbong_ep06-14.md,block/evidence/seooh/yeonbong_ep06-14.md,character/evidence/seooh/yeonbong_ep06-14.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/yeonbong_ep15-21.md	esm	6590	f8013144dde72672ab47e8cee953d66a39a13449b33b892cbb7f530950b012e0	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	unclear	clear_pointer	sha256:esm/evidence/seooh/yeonbong_ep15-21.md; relative_path:esm/evidence/seooh/yeonbong_ep15-21.md; name:_synthesis/seooh/yeonbong_ep15-21.md,block/evidence/seooh/yeonbong_ep15-21.md,character/evidence/seooh/yeonbong_ep15-21.md,qrp/seooh/_campaign/slices/yeonbong_ep15-21.txt	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	esm/evidence/seooh/yeonbong_ep22-50.md	esm	5803	7ce828f52d14e38634863d49dc61b1eba488ffdec92b4a0f789c2b7bfa3bde3d	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	evidence	ineligible	yes	clear_pointer	sha256:esm/evidence/seooh/yeonbong_ep22-50.md; relative_path:esm/evidence/seooh/yeonbong_ep22-50.md; name:_synthesis/seooh/yeonbong_ep22-50.md,block/evidence/seooh/yeonbong_ep22-50.md,character/evidence/seooh/yeonbong_ep22-50.md	observation or comparison support, not a promoted card
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	presets/README.md	presets	410	8d676958225cf1790573b97f9d487e8ff8f78b9324071fca1bda8f731076c1db	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:presets/README.md; relative_path:presets/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md	presets	5203	a3d167bca7f0aa6b04578984c6cb1dd2031773dc09885f6ebe6930ebb71fe354	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	yes	clear_pointer	sha256:presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md; relative_path:presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	screen_craft/reference_studies/firefly_screen_craft_v0/README.md	screen_craft	1241	2201619072d45e04bd0e42c387b1bc3377d6908fc830e825fb28a14068d12aa8	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	none	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	screen_craft/reference_studies/firefly_screen_craft_v0/reference_manifest.csv	screen_craft	8347	156277542c2d3aa0f66a2fd828ef7b74a7c0585a6afe0fe1a2af289d042a8125	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	none	no supported promotion role determined
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/.gitkeep	source_maps	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:block/.gitkeep,comparisons/.gitkeep,esm/.gitkeep,source_maps/.gitkeep; relative_path:source_maps/.gitkeep	repository placeholder
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/README.md	source_maps	3881	c597ee48782d5024f79aaf1a6c6c8b9a876ba27912dc49c94a0e269e860c7a53	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	clear_pointer	sha256:source_maps/README.md; relative_path:source_maps/README.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/assembly_recipe_template.md	source_maps	5793	c95f14d906db25ff2cc6e50dcf5c054b62c192089e47d28a751e2c7d64f5d1cc	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	clear_pointer	sha256:source_maps/assembly_recipe_template.md; relative_path:source_maps/assembly_recipe_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/character_court_template.md	source_maps	2573	cdf289c474489a5c7947f56f9c07129d9c617bd42b4e40851950dae0df9a1364	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:source_maps/character_court_template.md; relative_path:source_maps/character_court_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/hukkum_intake_manifest.md	source_maps	1758	f966c2ed2c6fa508028567d3d625d73f3d99e750c16afd34a3aee8aa0f0cd858	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:source_maps/hukkum_intake_manifest.md; relative_path:source_maps/hukkum_intake_manifest.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/modern_finance_story_blocks.md	source_maps	9463	16bfab735eef06412da928ac5895e24b0a5d3075622946b2d92e0eae44c1cc3d	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	yes	clear_pointer	sha256:source_maps/modern_finance_story_blocks.md; relative_path:source_maps/modern_finance_story_blocks.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/modern_talent_story_blocks.md	source_maps	5902	58bf136124c83de4490c8d2284a567bc735dd6bb83cb5ce8f5f5c2edba3aab55	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	unclear	clear_pointer	sha256:source_maps/modern_talent_story_blocks.md; relative_path:source_maps/modern_talent_story_blocks.md	curated material or Story Block candidate; requires Phase 1 provenance review
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/premise_transaction_template.md	source_maps	2772	a729ee2155b021c8299c8b82d266965a90a9b553dbdde033318fdae53b2c9f2d	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	unclear	sha256:source_maps/premise_transaction_template.md; relative_path:source_maps/premise_transaction_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/scene_forge_template.md	source_maps	4293	99248fbe51cc1127d6a04353f554be293ea3ca52654cf64d30450ae2330e908f	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	clear_pointer	sha256:source_maps/scene_forge_template.md; relative_path:source_maps/scene_forge_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/source_map_template.md	source_maps	1506	221a68593733078426dce572ac7785c82c9094b55a0a968a58894c2ded4d14cd	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	methodology	ineligible	unclear	clear_pointer	sha256:source_maps/source_map_template.md; relative_path:source_maps/source_map_template.md	index, template, brief, or dispatch methodology
v3	/Users/a2501/Desktop/v3_firefly_studio/edge_repos/v3_ff_foundry	source_maps/yujaemu_misfortune_chaebol_story_blocks.md	source_maps	18033	f2fe407142b0a2b0b7686a07abb90d8faa6712a4a5af2c2bd8347b96baace1b5	2c7adbfeb822e026d40ac88e41fd600dadcb9338	tracked	bank_card	genre_pack	yes	clear_pointer	sha256:source_maps/yujaemu_misfortune_chaebol_story_blocks.md; relative_path:source_maps/yujaemu_misfortune_chaebol_story_blocks.md	curated material or Story Block candidate; requires Phase 1 provenance review
